Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 21 10 24 +0000, 148 300 17.311647 1 0,50.0,0.3293444444444445,14.22,14.22,4800.0
2025 05 11 21 10 30 +0000, 154 316 18.235125 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 21 10 36 +0000, 143 289 16.676754 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 11 21 10 42 +0000, 175 355 20.486313 1 0,50.0,0.3293444444444445,13.78,13.78,4800.0
2025 05 11 21 10 49 +0000, 168 341 19.678188 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 21 10 55 +0000, 170 345 19.909081 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 21 11 01 +0000, 175 354 20.428600 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 21 11 07 +0000, 147 299 17.253922 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 11 21 11 13 +0000, 152 308 17.773403 1 0,50.0,0.3293444444444445,13.81,13.81,4800.0
2025 05 11 21 11 19 +0000, 179 364 21.005821 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 21 11 25 +0000, 165 335 19.331854 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 21 11 31 +0000, 155 316 18.235144 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 21 11 37 +0000, 159 321 18.523775 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 21 11 43 +0000, 144 294 16.965319 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 21 11 50 +0000, 168 343 19.793615 1 0,50.0,0.3293444444444445,13.79,13.79,4800.0
2025 05 11 21 11 56 +0000, 148 302 17.427069 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 21 12 02 +0000, 168 343 19.793615 1 0,50.0,0.3293444444444445,14.26,14.26,4800.0
2025 05 11 21 12 08 +0000, 155 317 18.292854 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 21 12 14 +0000, 166 337 19.447300 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 21 12 20 +0000, 171 349 20.139952 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 21 12 26 +0000, 150 301 17.369392 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 21 12 32 +0000, 151 307 17.715673 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 11 21 12 38 +0000, 162 330 19.043238 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 21 12 44 +0000, 147 298 17.196209 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 21 12 51 +0000, 159 324 18.696909 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 21 12 57 +0000, 152 307 17.715691 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 21 13 03 +0000, 154 311 17.946571 1 0,50.0,0.3293444444444445,13.67,13.67,4800.0
2025 05 11 21 13 09 +0000, 162 327 18.870102 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 21 13 15 +0000, 175 353 20.370886 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 21 13 21 +0000, 154 312 18.004282 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 21 13 27 +0000, 129 261 15.060686 1 0,50.0,0.3293444444444445,14.22,14.22,4800.0
2025 05 11 21 13 33 +0000, 165 336 19.389568 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 21 13 39 +0000, 163 331 19.100967 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 21 13 45 +0000, 158 324 18.696890 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 11 21 13 52 +0000, 160 325 18.754639 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 21 13 58 +0000, 151 306 17.657963 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 11 21 14 04 +0000, 163 332 19.158680 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 21 14 10 +0000, 150 306 17.657946 1 0,50.0,0.3293444444444445,13.72,13.72,4800.0
2025 05 11 21 14 16 +0000, 153 308 17.773420 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 21 14 22 +0000, 165 336 19.389568 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 21 14 28 +0000, 157 318 18.350603 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 21 14 34 +0000, 166 336 19.389587 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 21 14 40 +0000, 146 297 17.138483 1 0,50.0,0.3293444444444445,14.27,14.27,4800.0
2025 05 11 21 14 46 +0000, 161 330 19.043219 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 21 14 53 +0000, 154 314 18.119705 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 21 14 59 +0000, 153 312 18.004263 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 11 21 15 05 +0000, 160 326 18.812349 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 11 21 15 11 +0000, 170 348 20.082220 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 21 15 17 +0000, 179 361 20.832680 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 21 15 23 +0000, 154 317 18.292837 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 21 15 29 +0000, 166 340 19.620438 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 21 15 35 +0000, 156 317 18.292873 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 21 15 41 +0000, 156 320 18.466007 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 11 21 15 47 +0000, 148 299 17.253939 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 11 21 15 54 +0000, 164 331 19.100986 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 21 16 00 +0000, 164 333 19.216412 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 21 16 06 +0000, 162 330 19.043238 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 21 16 12 +0000, 165 337 19.447279 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 21 16 18 +0000, 164 333 19.216412 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 21 16 24 +0000, 176 356 20.544046 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 11 21 16 30 +0000, 156 317 18.292873 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 21 16 36 +0000, 167 340 19.620457 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 21 16 42 +0000, 174 353 20.370865 1 0,50.0,0.3293444444444445,13.61,13.61,4800.0
2025 05 11 21 16 48 +0000, 158 324 18.696890 1 0,50.0,0.3293444444444445,13.8,13.8,4800.0
2025 05 11 21 16 55 +0000, 155 316 18.235144 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 21 17 01 +0000, 186 379 21.871691 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 11 21 17 07 +0000, 171 344 19.851387 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 21 17 13 +0000, 188 381 21.987162 1 0,50.0,0.3293444444444445,13.57,13.57,4800.0
2025 05 11 21 17 19 +0000, 170 345 19.909081 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 21 17 25 +0000, 161 326 18.812368 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 21 17 31 +0000, 160 327 18.870064 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 21 17 37 +0000, 173 353 20.370844 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 21 17 43 +0000, 171 350 20.197664 1 0,50.0,0.3293444444444445,13.66,13.66,4800.0
2025 05 11 21 17 49 +0000, 152 309 17.831112 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 21 17 56 +0000, 179 364 21.005821 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 21 18 02 +0000, 174 353 20.370865 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 21 18 08 +0000, 178 363 20.948084 1 0,50.0,0.3293444444444445,13.86,13.86,4800.0
2025 05 11 21 18 14 +0000, 158 321 18.523756 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 21 18 20 +0000, 164 331 19.100986 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 21 18 26 +0000, 164 334 19.274122 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 11 21 18 32 +0000, 168 341 19.678188 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 21 18 38 +0000, 168 343 19.793615 1 0,50.0,0.3293444444444445,13.6,13.6,4800.0
2025 05 11 21 18 44 +0000, 183 373 21.525335 1 0,50.0,0.3293444444444445,14.21,14.21,4800.0
2025 05 11 21 18 50 +0000, 174 355 20.486292 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 11 21 18 57 +0000, 168 344 19.851328 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 11 21 19 03 +0000, 175 356 20.544027 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 21 19 09 +0000, 179 365 21.063534 1 0,50.0,0.3293444444444445,13.79,13.79,4800.0
2025 05 11 21 19 15 +0000, 174 356 20.544006 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 21 19 21 +0000, 175 353 20.370886 1 0,50.0,0.3293444444444445,14.24,14.24,4800.0
2025 05 11 21 19 27 +0000, 180 365 21.063557 1 0,50.0,0.3293444444444445,13.75,13.75,4800.0
2025 05 11 21 19 33 +0000, 174 353 20.370865 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 21 19 39 +0000, 159 321 18.523775 1 0,50.0,0.3293444444444445,13.73,13.73,4800.0
2025 05 11 21 19 45 +0000, 165 339 19.562704 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 11 21 19 54 +0000, 183 369 21.294476 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 21 20 00 +0000, 116 233 13.444702 1 0,100.0,0.6826,13.7,13.7,4800.0
2025 05 11 21 20 06 +0000, 104 207 11.944206 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 21 20 12 +0000, 114 228 13.156145 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 20 18 +0000, 112 224 12.925295 1 0,100.0,0.6826,13.93,13.93,4800.0
2025 05 11 21 20 24 +0000, 112 227 13.098413 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 21 20 30 +0000, 112 226 13.040706 1 0,100.0,0.6826,13.73,13.73,4800.0
2025 05 11 21 20 36 +0000, 116 234 13.502407 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 21 20 42 +0000, 115 232 13.386982 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 20 49 +0000, 128 256 14.772132 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 21 20 55 +0000, 130 262 15.118409 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 21 01 +0000, 111 222 12.809871 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 21 21 07 +0000, 107 218 12.578998 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 21 21 13 +0000, 115 233 13.444688 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 21 21 19 +0000, 117 235 13.560128 1 0,100.0,0.6826,13.85,13.85,4800.0
2025 05 11 21 21 25 +0000, 115 231 13.329276 1 0,100.0,0.6826,14.24,14.24,4800.0
2025 05 11 21 21 31 +0000, 115 231 13.329276 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 21 21 37 +0000, 120 241 13.906408 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 21 21 43 +0000, 123 249 14.368107 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 21 21 50 +0000, 105 210 12.117332 1 0,100.0,0.6826,13.94,13.94,4800.0
2025 05 11 21 21 56 +0000, 123 247 14.252693 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 21 22 02 +0000, 109 221 12.752139 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 21 22 08 +0000, 113 227 13.098426 1 0,100.0,0.6826,14.28,14.28,4800.0
2025 05 11 21 22 14 +0000, 141 285 16.445883 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 21 22 20 +0000, 116 232 13.386995 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 21 22 26 +0000, 117 234 13.502421 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 21 22 32 +0000, 112 224 12.925295 1 0,100.0,0.6826,13.88,13.88,4800.0
2025 05 11 21 22 38 +0000, 115 230 13.271569 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 21 22 44 +0000, 110 222 12.809857 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 21 22 50 +0000, 103 206 11.886489 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 21 22 57 +0000, 119 239 13.790981 1 0,100.0,0.6826,13.92,13.92,4800.0
2025 05 11 21 23 03 +0000, 109 220 12.694434 1 0,100.0,0.6826,13.88,13.88,4800.0
2025 05 11 21 23 09 +0000, 118 237 13.675554 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 21 23 15 +0000, 119 240 13.848687 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 21 23 21 +0000, 107 215 12.405882 1 0,100.0,0.6826,13.88,13.88,4800.0
2025 05 11 21 23 27 +0000, 115 232 13.386982 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 21 23 33 +0000, 122 247 14.252679 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 21 23 39 +0000, 111 225 12.982987 1 0,100.0,0.6826,13.81,13.81,4800.0
2025 05 11 21 23 45 +0000, 108 218 12.579010 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 23 51 +0000, 113 230 13.271544 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 21 23 58 +0000, 110 221 12.752151 1 0,100.0,0.6826,13.87,13.87,4800.0
2025 05 11 21 24 04 +0000, 114 231 13.329264 1 0,100.0,0.6826,14.24,14.24,4800.0
2025 05 11 21 24 10 +0000, 102 204 11.771068 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 21 24 16 +0000, 118 237 13.675554 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 21 24 22 +0000, 120 240 13.848701 1 0,100.0,0.6826,14.19,14.19,4800.0
2025 05 11 21 24 28 +0000, 112 223 12.867589 1 0,100.0,0.6826,13.78,13.78,4800.0
2025 05 11 21 24 34 +0000, 102 206 11.886477 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 21 24 40 +0000, 109 219 12.636729 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 21 24 46 +0000, 116 230 13.271583 1 0,100.0,0.6826,13.87,13.87,4800.0
2025 05 11 21 24 52 +0000, 102 207 11.944181 1 0,100.0,0.6826,14.25,14.25,4800.0
2025 05 11 21 24 59 +0000, 114 228 13.156145 1 0,100.0,0.6826,13.86,13.86,4800.0
2025 05 11 21 25 05 +0000, 99 199 11.482512 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 21 25 11 +0000, 123 246 14.194985 1 0,100.0,0.6826,14.1,14.1,4800.0
2025 05 11 21 25 17 +0000, 120 240 13.848701 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 21 25 23 +0000, 107 217 12.521292 1 0,100.0,0.6826,13.76,13.76,4800.0
2025 05 11 21 25 29 +0000, 112 226 13.040706 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 21 25 35 +0000, 117 236 13.617835 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 21 25 41 +0000, 118 239 13.790968 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 21 25 47 +0000, 97 196 11.309376 1 0,100.0,0.6826,13.93,13.93,4800.0
2025 05 11 21 25 53 +0000, 105 212 12.232742 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 21 26 00 +0000, 121 243 14.021836 1 0,100.0,0.6826,14.21,14.21,4800.0
2025 05 11 21 26 06 +0000, 123 244 14.079572 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 21 26 12 +0000, 121 241 13.906423 1 0,100.0,0.6826,13.87,13.87,4800.0
2025 05 11 21 26 18 +0000, 107 215 12.405882 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 21 26 24 +0000, 128 255 14.714424 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 21 26 30 +0000, 117 237 13.675541 1 0,100.0,0.6826,13.92,13.92,4800.0
2025 05 11 21 26 36 +0000, 117 235 13.560128 1 0,100.0,0.6826,14.24,14.24,4800.0
2025 05 11 21 26 42 +0000, 115 232 13.386982 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 21 26 48 +0000, 123 247 14.252693 1 0,100.0,0.6826,13.66,13.66,4800.0
2025 05 11 21 26 54 +0000, 114 228 13.156145 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 21 27 01 +0000, 120 240 13.848701 1 0,100.0,0.6826,13.7,13.7,4800.0
2025 05 11 21 27 07 +0000, 113 224 12.925308 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 21 27 13 +0000, 112 225 12.983001 1 0,100.0,0.6826,14.14,14.14,4800.0
2025 05 11 21 27 19 +0000, 117 234 13.502421 1 0,100.0,0.6826,13.85,13.85,4800.0
2025 05 11 21 27 25 +0000, 105 212 12.232742 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 21 27 31 +0000, 126 254 14.656687 1 0,100.0,0.6826,14.28,14.28,4800.0
2025 05 11 21 27 37 +0000, 125 253 14.598966 1 0,100.0,0.6826,13.85,13.85,4800.0
2025 05 11 21 27 43 +0000, 135 273 15.753278 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 21 27 49 +0000, 104 211 12.175026 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 21 27 55 +0000, 124 251 14.483535 1 0,100.0,0.6826,13.7,13.7,4800.0
2025 05 11 21 28 02 +0000, 115 231 13.329276 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 21 28 08 +0000, 113 229 13.213838 1 0,100.0,0.6826,14.25,14.25,4800.0
2025 05 11 21 28 14 +0000, 121 242 13.964129 1 0,100.0,0.6826,14.25,14.25,4800.0
2025 05 11 21 28 20 +0000, 134 269 15.522428 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 21 28 26 +0000, 108 218 12.579010 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 21 28 32 +0000, 128 257 14.829839 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 21 28 38 +0000, 118 239 13.790968 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 21 28 44 +0000, 124 250 14.425828 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 28 50 +0000, 108 217 12.521305 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 21 28 56 +0000, 114 231 13.329264 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 21 29 03 +0000, 119 238 13.733274 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 21 29 09 +0000, 107 218 12.578998 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 21 29 15 +0000, 115 232 13.386982 1 0,100.0,0.6826,13.72,13.72,4800.0
2025 05 11 21 29 21 +0000, 126 252 14.541272 1 0,100.0,0.6826,13.94,13.94,4800.0
2025 05 11 21 29 27 +0000, 116 232 13.386995 1 0,100.0,0.6826,13.88,13.88,4800.0
2025 05 11 21 29 33 +0000, 109 221 12.752139 1 0,100.0,0.6826,13.92,13.92,4800.0
2025 05 11 21 29 39 +0000, 109 220 12.694434 1 0,100.0,0.6826,14.13,14.13,4800.0
2025 05 11 21 29 45 +0000, 109 218 12.579023 1 0,100.0,0.6826,14.22,14.22,4800.0
2025 05 11 21 29 51 +0000, 120 240 13.848701 1 0,100.0,0.6826,14.18,14.18,4800.0
2025 05 11 21 30 00 +0000, 120 241 13.906408 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 21 30 06 +0000, 256 524 30.242811 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 21 30 12 +0000, 83 171 9.866649 1 0,0.0,0.03434,13.71,13.71,4800.0
2025 05 11 21 30 18 +0000, 86 174 10.039785 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 21 30 24 +0000, 74 150 8.654826 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 21 30 30 +0000, 79 160 9.231886 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 21 30 36 +0000, 84 170 9.808955 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 21 30 42 +0000, 96 193 11.136253 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 11 21 30 48 +0000, 87 176 10.155201 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 21 30 55 +0000, 88 179 10.328320 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 21 31 01 +0000, 97 196 11.309376 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 21 31 07 +0000, 84 171 9.866657 1 0,0.0,0.03434,14.26,14.26,4800.0
2025 05 11 21 31 13 +0000, 94 191 11.020823 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 21 31 19 +0000, 83 167 9.635839 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 21 31 25 +0000, 100 203 11.713340 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 21 31 31 +0000, 82 166 9.578126 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 21 31 37 +0000, 85 173 9.982073 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 21 31 43 +0000, 95 192 11.078538 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 21 31 49 +0000, 92 187 10.789988 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 21 31 56 +0000, 84 171 9.866657 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 21 32 02 +0000, 87 176 10.155201 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 21 32 08 +0000, 90 182 10.501450 1 0,0.0,0.03434,13.74,13.74,4800.0
2025 05 11 21 32 14 +0000, 85 173 9.982073 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 21 32 20 +0000, 89 180 10.386032 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 21 32 26 +0000, 88 178 10.270617 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 21 32 32 +0000, 94 190 10.963120 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 21 32 38 +0000, 75 152 8.770237 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 21 32 44 +0000, 85 172 9.924370 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 21 32 50 +0000, 90 183 10.559153 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 21 32 57 +0000, 97 195 11.251672 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 21 33 03 +0000, 89 180 10.386032 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 21 33 09 +0000, 90 182 10.501450 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 11 21 33 15 +0000, 93 187 10.789998 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 21 33 21 +0000, 97 195 11.251672 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 21 33 27 +0000, 85 171 9.866668 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 21 33 33 +0000, 83 167 9.635839 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 21 33 39 +0000, 85 172 9.924370 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 21 33 45 +0000, 74 149 8.597125 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 21 33 51 +0000, 83 168 9.693542 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 21 33 58 +0000, 82 166 9.578126 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 21 34 04 +0000, 82 167 9.635829 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 21 34 10 +0000, 77 157 9.058764 1 0,0.0,0.03434,14.24,14.24,4800.0
2025 05 11 21 34 16 +0000, 81 164 9.462712 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 21 34 22 +0000, 78 158 9.116473 1 0,0.0,0.03434,13.69,13.69,4800.0
2025 05 11 21 34 28 +0000, 81 163 9.405010 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 21 34 34 +0000, 80 161 9.289597 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 21 34 40 +0000, 83 169 9.751243 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 21 34 46 +0000, 72 146 8.424005 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 21 34 52 +0000, 97 197 11.367080 1 0,0.0,0.03434,13.82,13.82,4800.0
2025 05 11 21 34 59 +0000, 84 172 9.924359 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 21 35 05 +0000, 88 179 10.328320 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 21 35 11 +0000, 91 184 10.616867 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 21 35 17 +0000, 89 182 10.501439 1 0,0.0,0.03434,14.24,14.24,4800.0
2025 05 11 21 35 23 +0000, 97 195 11.251672 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 21 35 29 +0000, 99 199 11.482512 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 21 35 35 +0000, 74 151 8.712528 1 0,0.0,0.03434,14,14,4800.0
2025 05 11 21 35 41 +0000, 84 170 9.808955 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 21 35 47 +0000, 87 175 10.097498 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 21 35 53 +0000, 85 173 9.982073 1 0,0.0,0.03434,13.73,13.73,4800.0
2025 05 11 21 36 00 +0000, 76 153 8.827948 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 21 36 06 +0000, 84 172 9.924359 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 21 36 12 +0000, 89 179 10.328330 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 11 21 36 18 +0000, 98 198 11.424795 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 21 36 24 +0000, 88 178 10.270617 1 0,0.0,0.03434,14.04,14.04,4800.0
