Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 19 42 35 +0200, 808 1672 96.583824 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 19 42 41 +0200, 814 1684 97.277924 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 19 42 47 +0200, 848 1751 101.153557 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 11 19 42 53 +0200, 846 1751 101.153358 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 19 42 59 +0200, 834 1727 99.765038 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 19 43 05 +0200, 776 1607 92.824432 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 11 19 43 11 +0200, 764 1586 91.609795 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 11 19 43 17 +0200, 803 1657 95.716476 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 19 43 23 +0200, 740 1531 88.429443 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 19 43 29 +0200, 761 1571 90.742714 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 19 43 36 +0200, 744 1538 88.834282 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 11 19 43 42 +0200, 772 1597 92.246185 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 19 43 48 +0200, 790 1633 94.328262 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 11 19 43 54 +0200, 740 1533 88.545013 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 11 19 44 00 +0200, 719 1484 85.711845 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 19 44 06 +0200, 699 1443 83.341179 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 19 44 12 +0200, 713 1474 85.133522 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 11 19 44 18 +0200, 709 1463 84.497604 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 19 44 24 +0200, 734 1518 87.677727 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 19 44 30 +0200, 759 1565 90.395821 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 19 44 37 +0200, 710 1464 84.555466 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 19 44 43 +0200, 717 1478 85.364983 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 11 19 44 49 +0200, 669 1385 79.987686 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 11 19 44 55 +0200, 733 1519 87.735428 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 19 45 01 +0200, 702 1451 83.803665 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 19 45 07 +0200, 658 1358 78.426903 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 19 45 13 +0200, 691 1424 82.242737 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 19 45 19 +0200, 650 1340 77.386368 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 19 45 25 +0200, 659 1363 78.715858 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 19 45 31 +0200, 634 1313 75.825317 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 19 45 38 +0200, 616 1276 73.686501 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 19 45 44 +0200, 621 1285 74.206795 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 19 45 50 +0200, 611 1267 73.166222 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 19 45 56 +0200, 608 1253 72.357254 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 11 19 46 02 +0200, 580 1205 69.582520 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 19 46 08 +0200, 582 1204 69.524887 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 19 46 14 +0200, 551 1140 65.826012 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 19 46 20 +0200, 617 1279 73.859886 1 0,50.0,0.3293444444444445,13.82,13.82,4800.0
2025 05 11 19 46 26 +0200, 615 1274 73.570892 1 0,50.0,0.3293444444444445,14.21,14.21,4800.0
2025 05 11 19 46 32 +0200, 620 1283 74.091179 1 0,50.0,0.3293444444444445,13.81,13.81,4800.0
2025 05 11 19 46 38 +0200, 621 1292 74.611176 1 0,50.0,0.3293444444444445,13.75,13.75,4800.0
2025 05 11 19 46 45 +0200, 628 1300 75.073853 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 11 19 46 51 +0200, 629 1306 75.420547 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 19 46 57 +0200, 684 1423 82.184387 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 19 47 03 +0200, 698 1444 83.398880 1 0,50.0,0.3293444444444445,14.22,14.22,4800.0
2025 05 11 19 47 09 +0200, 653 1344 77.617699 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 19 47 15 +0200, 664 1365 78.831795 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 19 47 21 +0200, 643 1330 76.808113 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 19 47 27 +0200, 637 1311 75.709999 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 19 47 33 +0200, 618 1272 73.455574 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 11 19 47 42 +0200, 638 1312 75.767845 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 19 47 48 +0200, 190 386 22.275784 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 19 47 54 +0200, 177 361 20.832638 1 0,100.0,0.6826,14.22,14.22,4800.0
2025 05 11 19 48 00 +0200, 154 313 18.061993 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 19 48 06 +0200, 169 344 19.851345 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 19 48 12 +0200, 165 339 19.562704 1 0,100.0,0.6826,14.26,14.26,4800.0
2025 05 11 19 48 18 +0200, 166 338 19.505011 1 0,100.0,0.6826,13.94,13.94,4800.0
2025 05 11 19 48 24 +0200, 171 345 19.909100 1 0,100.0,0.6826,13.96,13.96,4800.0
2025 05 11 19 48 31 +0200, 176 358 20.659475 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 19 48 37 +0200, 174 354 20.428579 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 19 48 43 +0200, 161 327 18.870083 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 19 48 49 +0200, 165 334 19.274143 1 0,100.0,0.6826,13.7,13.7,4800.0
2025 05 11 19 48 55 +0200, 165 336 19.389568 1 0,100.0,0.6826,14.04,14.04,4800.0
2025 05 11 19 49 01 +0200, 163 333 19.216393 1 0,100.0,0.6826,14.18,14.18,4800.0
2025 05 11 19 49 07 +0200, 158 322 18.581467 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 19 49 13 +0200, 146 298 17.196192 1 0,100.0,0.6826,13.5,13.5,4800.0
2025 05 11 19 49 19 +0200, 156 315 18.177450 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 19 49 25 +0200, 158 322 18.581467 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 19 49 31 +0200, 152 312 18.004246 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 19 49 38 +0200, 171 346 19.966812 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 19 49 44 +0200, 161 330 19.043219 1 0,100.0,0.6826,14.19,14.19,4800.0
2025 05 11 19 49 50 +0200, 168 341 19.678188 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 19 49 56 +0200, 157 321 18.523737 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 19 50 02 +0200, 168 343 19.793615 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 19 50 08 +0200, 163 333 19.216393 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 19 50 14 +0200, 181 366 21.121290 1 0,100.0,0.6826,13.64,13.64,4800.0
2025 05 11 19 50 20 +0200, 174 354 20.428579 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 19 50 26 +0200, 178 369 21.294369 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 19 50 32 +0200, 197 399 23.026247 1 0,100.0,0.6826,13.81,13.81,4800.0
2025 05 11 19 50 39 +0200, 184 376 21.698502 1 0,100.0,0.6826,13.76,13.76,4800.0
2025 05 11 19 50 45 +0200, 159 326 18.812332 1 0,100.0,0.6826,13.87,13.87,4800.0
2025 05 11 19 50 51 +0200, 174 351 20.255440 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 19 50 57 +0200, 162 326 18.812387 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 19 51 03 +0200, 159 322 18.581486 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 19 51 09 +0200, 160 325 18.754639 1 0,100.0,0.6826,13.97,13.97,4800.0
2025 05 11 19 51 15 +0200, 153 313 18.061974 1 0,100.0,0.6826,14,14,4800.0
2025 05 11 19 51 21 +0200, 166 339 19.562725 1 0,100.0,0.6826,14.31,14.31,4800.0
2025 05 11 19 51 27 +0200, 157 320 18.466026 1 0,100.0,0.6826,14,14,4800.0
2025 05 11 19 51 33 +0200, 173 352 20.313131 1 0,100.0,0.6826,14.16,14.16,4800.0
2025 05 11 19 51 40 +0200, 160 326 18.812349 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 19 51 46 +0200, 168 341 19.678188 1 0,100.0,0.6826,14.14,14.14,4800.0
2025 05 11 19 51 52 +0200, 174 352 20.313152 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 19 51 58 +0200, 161 328 18.927794 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 19 52 04 +0200, 178 365 21.063513 1 0,100.0,0.6826,13.76,13.76,4800.0
2025 05 11 19 52 10 +0200, 160 323 18.639217 1 0,100.0,0.6826,14.04,14.04,4800.0
2025 05 11 19 52 16 +0200, 164 333 19.216412 1 0,100.0,0.6826,14.21,14.21,4800.0
2025 05 11 19 52 22 +0200, 147 298 17.196209 1 0,100.0,0.6826,13.7,13.7,4800.0
2025 05 11 19 52 28 +0200, 148 301 17.369358 1 0,100.0,0.6826,14.02,14.02,4800.0
2025 05 11 19 52 34 +0200, 164 337 19.447260 1 0,100.0,0.6826,14.29,14.29,4800.0
2025 05 11 19 52 41 +0200, 179 362 20.890392 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 19 52 47 +0200, 174 354 20.428579 1 0,100.0,0.6826,14.1,14.1,4800.0
2025 05 11 19 52 53 +0200, 187 381 21.987139 1 0,100.0,0.6826,13.98,13.98,4800.0
2025 05 11 19 52 59 +0200, 173 349 20.139992 1 0,100.0,0.6826,14.03,14.03,4800.0
2025 05 11 19 53 05 +0200, 179 363 20.948105 1 0,100.0,0.6826,14.3,14.3,4800.0
2025 05 11 19 53 11 +0200, 187 379 21.871710 1 0,100.0,0.6826,14.14,14.14,4800.0
2025 05 11 19 53 17 +0200, 166 335 19.331873 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 19 53 23 +0200, 181 370 21.352150 1 0,100.0,0.6826,14.07,14.07,4800.0
2025 05 11 19 53 29 +0200, 182 369 21.294455 1 0,100.0,0.6826,13.77,13.77,4800.0
2025 05 11 19 53 35 +0200, 171 349 20.139952 1 0,100.0,0.6826,13.73,13.73,4800.0
2025 05 11 19 53 42 +0200, 184 375 21.640785 1 0,100.0,0.6826,14.11,14.11,4800.0
2025 05 11 19 53 48 +0200, 172 348 20.082260 1 0,100.0,0.6826,13.74,13.74,4800.0
2025 05 11 19 53 54 +0200, 192 393 22.679836 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 19 54 00 +0200, 187 382 22.044855 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 19 54 06 +0200, 169 344 19.851345 1 0,100.0,0.6826,14.17,14.17,4800.0
2025 05 11 19 54 12 +0200, 162 332 19.158661 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 19 54 18 +0200, 182 371 21.409883 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 19 54 24 +0200, 180 367 21.178986 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 19 54 30 +0200, 184 375 21.640785 1 0,100.0,0.6826,14.06,14.06,4800.0
2025 05 11 19 54 36 +0200, 195 396 22.853054 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 19 54 43 +0200, 173 351 20.255419 1 0,100.0,0.6826,13.94,13.94,4800.0
2025 05 11 19 54 49 +0200, 193 393 22.679859 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 19 54 55 +0200, 183 371 21.409904 1 0,100.0,0.6826,14.04,14.04,4800.0
2025 05 11 19 55 01 +0200, 182 372 21.467598 1 0,100.0,0.6826,13.83,13.83,4800.0
2025 05 11 19 55 07 +0200, 162 329 18.985523 1 0,100.0,0.6826,14,14,4800.0
2025 05 11 19 55 13 +0200, 154 314 18.119705 1 0,100.0,0.6826,13.91,13.91,4800.0
2025 05 11 19 55 19 +0200, 149 303 17.484797 1 0,100.0,0.6826,13.69,13.69,4800.0
2025 05 11 19 55 25 +0200, 160 323 18.639217 1 0,100.0,0.6826,13.84,13.84,4800.0
2025 05 11 19 55 31 +0200, 173 350 20.197704 1 0,100.0,0.6826,13.82,13.82,4800.0
2025 05 11 19 55 37 +0200, 169 344 19.851345 1 0,100.0,0.6826,14.08,14.08,4800.0
2025 05 11 19 55 44 +0200, 176 356 20.544046 1 0,100.0,0.6826,13.89,13.89,4800.0
2025 05 11 19 55 50 +0200, 157 317 18.292892 1 0,100.0,0.6826,14.04,14.04,4800.0
2025 05 11 19 55 56 +0200, 164 328 18.927849 1 0,100.0,0.6826,13.87,13.87,4800.0
2025 05 11 19 56 02 +0200, 176 358 20.659475 1 0,100.0,0.6826,13.81,13.81,4800.0
2025 05 11 19 56 08 +0200, 168 343 19.793615 1 0,100.0,0.6826,14.1,14.1,4800.0
2025 05 11 19 56 14 +0200, 182 368 21.236740 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 19 56 20 +0200, 161 327 18.870083 1 0,100.0,0.6826,14.05,14.05,4800.0
2025 05 11 19 56 26 +0200, 180 366 21.121269 1 0,100.0,0.6826,13.81,13.81,4800.0
2025 05 11 19 56 32 +0200, 172 348 20.082260 1 0,100.0,0.6826,13.95,13.95,4800.0
2025 05 11 19 56 38 +0200, 168 343 19.793615 1 0,100.0,0.6826,13.73,13.73,4800.0
2025 05 11 19 56 45 +0200, 181 368 21.236719 1 0,100.0,0.6826,14.01,14.01,4800.0
2025 05 11 19 56 51 +0200, 156 319 18.408295 1 0,100.0,0.6826,14.09,14.09,4800.0
2025 05 11 19 56 57 +0200, 179 361 20.832680 1 0,100.0,0.6826,13.57,13.57,4800.0
2025 05 11 19 57 03 +0200, 179 366 21.121248 1 0,100.0,0.6826,13.81,13.81,4800.0
2025 05 11 19 57 09 +0200, 185 377 21.756237 1 0,100.0,0.6826,14.21,14.21,4800.0
2025 05 11 19 57 15 +0200, 169 342 19.735922 1 0,100.0,0.6826,13.99,13.99,4800.0
2025 05 11 19 57 21 +0200, 191 388 22.391237 1 0,100.0,0.6826,14.26,14.26,4800.0
2025 05 11 19 57 27 +0200, 188 382 22.044878 1 0,100.0,0.6826,14.15,14.15,4800.0
2025 05 11 19 57 33 +0200, 184 373 21.525356 1 0,100.0,0.6826,13.79,13.79,4800.0
2025 05 11 19 57 39 +0200, 172 350 20.197685 1 0,100.0,0.6826,14.18,14.18,4800.0
2025 05 11 19 57 48 +0200, 173 354 20.428558 1 0,0.0,0.03434,13.68,13.68,4800.0
2025 05 11 19 57 54 +0200, 623 1290 74.495781 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 19 58 00 +0200, 91 188 10.847680 1 0,0.0,0.03434,13.71,13.71,4800.0
2025 05 11 19 58 06 +0200, 106 219 12.636690 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 19 58 12 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 19 58 18 +0200, 97 199 11.482489 1 0,0.0,0.03434,13.64,13.64,4800.0
2025 05 11 19 58 24 +0200, 92 191 11.020802 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 19 58 30 +0200, 91 186 10.732273 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 19 58 37 +0200, 98 202 11.655613 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 19 58 43 +0200, 87 179 10.328310 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 19 58 49 +0200, 90 186 10.732263 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 58 55 +0200, 95 197 11.367057 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 19 59 01 +0200, 81 167 9.635819 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 19 59 07 +0200, 80 167 9.635809 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 19 59 13 +0200, 85 173 9.982073 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 19 59 19 +0200, 93 190 10.963109 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 19 59 25 +0200, 92 187 10.789988 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 19 59 31 +0200, 97 199 11.482489 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 19 59 38 +0200, 82 172 9.924340 1 0,0.0,0.03434,14.23,14.23,4800.0
2025 05 11 19 59 44 +0200, 90 184 10.616856 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 19 59 50 +0200, 84 173 9.982062 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 19 59 56 +0200, 103 213 12.290422 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 00 02 +0200, 81 167 9.635819 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 11 20 00 08 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 00 14 +0200, 100 206 11.886454 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 00 20 +0200, 95 195 11.251650 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 00 26 +0200, 88 181 10.443726 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 00 32 +0200, 94 193 11.136230 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 20 00 39 +0200, 98 204 11.771021 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 20 00 45 +0200, 104 210 12.117320 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 00 51 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 00 57 +0200, 103 213 12.290422 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 01 03 +0200, 98 202 11.655613 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 01 09 +0200, 84 174 10.039765 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 01 15 +0200, 98 201 11.597908 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 01 21 +0200, 92 191 11.020802 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 20 01 27 +0200, 96 198 11.424773 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 01 33 +0200, 88 181 10.443726 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 20 01 40 +0200, 107 220 12.694408 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 01 46 +0200, 88 183 10.559131 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 01 52 +0200, 106 217 12.521279 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 20 01 58 +0200, 86 178 10.270596 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 20 02 04 +0200, 100 203 11.713340 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 02 10 +0200, 101 208 12.001875 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 02 16 +0200, 95 195 11.251650 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 20 02 22 +0200, 99 202 11.655624 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 02 28 +0200, 91 188 10.847680 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 20 02 34 +0200, 91 189 10.905383 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 20 02 41 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 02 47 +0200, 99 206 11.886441 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 02 53 +0200, 81 167 9.635819 1 0,0.0,0.03434,13.74,13.74,4800.0
2025 05 11 20 02 59 +0200, 98 204 11.771021 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 03 05 +0200, 85 174 10.039776 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 03 11 +0200, 94 193 11.136230 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 03 17 +0200, 94 194 11.193935 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 03 23 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 03 29 +0200, 91 191 11.020791 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 03 35 +0200, 92 192 11.078505 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 03 42 +0200, 92 192 11.078505 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 03 48 +0200, 81 168 9.693521 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 03 54 +0200, 87 178 10.270606 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 20 04 00 +0200, 91 188 10.847680 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 20 04 06 +0200, 108 224 12.925243 1 0,0.0,0.03434,13.81,13.81,4800.0
2025 05 11 20 04 12 +0200, 106 215 12.405869 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 20 04 18 +0200, 94 191 11.020823 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 20 04 24 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 20 04 30 +0200, 100 204 11.771045 1 0,0.0,0.03434,14.24,14.24,4800.0
2025 05 11 20 04 36 +0200, 97 200 11.540192 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 04 43 +0200, 85 176 10.155181 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 11 20 04 49 +0200, 99 204 11.771032 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 20 04 55 +0200, 97 200 11.540192 1 0,0.0,0.03434,14.28,14.28,4800.0
2025 05 11 20 05 01 +0200, 95 197 11.367057 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 20 05 07 +0200, 99 203 11.713328 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 11 20 05 13 +0200, 105 213 12.290447 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 05 19 +0200, 99 207 11.944146 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 20 05 25 +0200, 98 203 11.713316 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 05 31 +0200, 100 204 11.771045 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 05 37 +0200, 96 198 11.424773 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 11 20 05 44 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 05 50 +0200, 95 196 11.309354 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 05 56 +0200, 90 185 10.674560 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 06 02 +0200, 88 180 10.386022 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 06 08 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 20 06 14 +0200, 94 194 11.193935 1 0,0.0,0.03434,13.89,13.89,4800.0
2025 05 11 20 06 20 +0200, 112 229 13.213823 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 06 26 +0200, 91 186 10.732273 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 06 32 +0200, 97 198 11.424784 1 0,0.0,0.03434,13.85,13.85,4800.0
2025 05 11 20 06 38 +0200, 76 158 9.116455 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 06 45 +0200, 88 179 10.328320 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 06 51 +0200, 85 179 10.328289 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 06 57 +0200, 93 193 11.136220 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 20 07 03 +0200, 96 198 11.424773 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 07 09 +0200, 85 175 10.097478 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 07 15 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 07 21 +0200, 101 208 12.001875 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 07 27 +0200, 96 201 11.597885 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 20 07 33 +0200, 98 202 11.655613 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 11 20 07 39 +0200, 86 176 10.155190 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 07 46 +0200, 100 208 12.001863 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 07 52 +0200, 96 197 11.367068 1 0,0.0,0.03434,13.64,13.64,4800.0
2025 05 11 20 07 58 +0200, 104 214 12.348140 1 0,0.0,0.03434,14.32,14.32,4800.0
2025 05 11 20 08 04 +0200, 93 191 11.020813 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 11 20 08 10 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 08 16 +0200, 95 195 11.251650 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 08 22 +0200, 91 184 10.616867 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 08 28 +0200, 95 196 11.309354 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 11 20 08 34 +0200, 101 208 12.001875 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 08 40 +0200, 96 197 11.367068 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 08 47 +0200, 84 174 10.039765 1 0,0.0,0.03434,14.03,14.03,4800.0
